ID_ASO;EAN;NAZWA;ID_WALUTA;CENA_NETTO;VAT;ID_JED;ID_PROD
4002901;0;STEND S203 TOFFIFEE 90szt.x125g STORCK.;PLN;557,12;23;SZT;STORCK
4002902;0;STEND S217 euro TOFFIFEE 90szt.x125g STORCK.;PLN;502,74;23;SZT;STORCK
4002921;40144000;STEND S202 TOFFIFEE 72szt x400g STORCK.;PLN;1458,56;23;SZT;STORCK
4002931;40144007;STEND TOFFIFEE 72szt x 375g STORCK.;PLN;1416,7;23;SZT;STORCK
4002932;0;STEND S210 TOFFIFEE 24szt.x375g zając STORCK.;PLN;448,44;23;SZT;STORCK
4002933;0;STEND S201 TOFFIFEE 240szt.x125g STORCK.;PLN;1573,2;23;SZT;STORCK
4002934;0;STEND S218 euro TOFFIFEE 240szt.x125g STORCK.;PLN;1340,64;23;SZT;STORCK
4002935;40144000;STEND S220 TOFFIFEE 24szt.x375g zając/krokodyl/kurczak STORCK.;PLN;472,23;23;SZT;STORCK
4002951;0;STEND S101 MERCI wielkanoc 120szt x 250g STORCK.;PLN;1641,6;23;SZT;STORCK
4002952;40144000;STEND S116 MERCI mix 120szt.x250g STORCK.;PLN;1641,6;23;SZT;STORCK
4002953;40144001;STEND S103 MERCI 180szt.x250g STORCK.;PLN;2462,4;23;SZT;STORCK
4002955;0;STEND MERCI 50szt.x250g STORCK.;PLN;583,11;23;SZT;STORCK
4002960;0;STEND MIKOŁAJ MERCI 140szt.x120g STORCK.;PLN;974,51;23;SZT;STORCK
4002981;40144000;STEND S112 MERCI 64szt x 400g STORCK.;PLN;1732,07;23;SZT;STORCK
4002996;0;STEND S911 MERCI / TOFFIFEE 117szt STORCK.;PLN;1329,9;23;SZT;STORCK
4002997;0;STEND S910 MERCI / TOFFIFEE 122szt STORCK.;PLN;1239,7;23;SZT;STORCK
4002998;0;STEND S907 MERCI 4x400g 56x250g TOFFIFEE 44x125g 5x400g STORCK.;PLN;1077,46;23;SZT;STORCK
4002999;0;STEND S905 MERCI 14x400g 42x250g TOFFIFEE 88x125g 5x400g STORCK.;PLN;1266,49;23;SZT;STORCK
4003001;40144009;CZEK. MERCI MLECZNA 100g STORCK.;PLN;5,13;23;SZT;STORCK
4003002;40144009;CZEK. MERCI DESEROWA 100g STORCK.;PLN;5,13;23;SZT;STORCK
4003003;40144009;CZEK. MERCI KAWOWO-ŚMIET. 100g STORCK.;PLN;5,13;23;SZT;STORCK
4003004;40144009;CZEK. MERCI ORZECH.-MIGDAŁ. 100g STORCK.;PLN;5,13;23;SZT;STORCK
4003005;40144009;CZEK. MERCI MARCEPANOWA 100g STORCK.;PLN;5,13;23;SZT;STORCK
4003006;40144009;CZEK. MERCI GORZKA 72% 100g STORCK.;PLN;5,13;23;SZT;STORCK
4003007;40144009;CZEK. MERCI POMARAŃCZ-MIGDAŁ 100g STORCK.;PLN;5,13;23;SZT;STORCK
4003999;0;STEND S707 CZEK. MERCI MIX6 105szt x 100g STORCK.;PLN;538,65;23;SZT;STORCK
4007001;40144009;PA. WERTHERS ORYGINAL 90g STORCK.;PLN;3,45;23;SZT;STORCK
4007011;40144009;PA. WERTHERS KRÓWKA 90g STORCK.;PLN;2,36;23;SZT;STORCK
4007012;40144009;PA. WERTHERS toffi w czekoladzie 90g STORCK.;PLN;2,76;23;SZT;STORCK
4007013;40144009;PA. WERTHERS creamy filling 80g STORCK.;PLN;2,85;23;SZT;STORCK
4007013A;40144009;promo PA. WERTHERS creamy filling 80g STORCK.;PLN;0,01;23;SZT;STORCK
4007014;40144009;PA. WERTHERS soft caramels 75g STORCK.;PLN;2,86;23;SZT;STORCK
4007015;40144009;PA. WERTHERS soft eclairs 70g STORCK.;PLN;2,85;23;SZT;STORCK
4007021;40144003;PA. NIMM2 90g STORCK.;PLN;2,89;23;SZT;STORCK
4007022;40144009;PA. NIMM2 red fruit 90g STORCK.;PLN;2,06;23;SZT;STORCK
4007031;40144009;PA. NIMM2 żujki 90g STORCK.;PLN;2,93;23;SZT;STORCK
4007032;40144009;PA. NIMM2 żujki kwaśne 90g STORCK.;PLN;2,93;23;SZT;STORCK
4007035;40144009;PA. BOOMKI nimm2 90g STORCK.;PLN;3,85;23;SZT;STORCK
4007036;40144009;PA. BOOMKI kwaśne nimm2 90g STORCK.;PLN;2,9;23;SZT;STORCK
4007037;40144009;PA. BOOMKI musss nimm2 90g STORCK.;PLN;2,9;23;SZT;STORCK
4007038;40144009;PA. BOOMKI fruit+cola nimm2 90g STORCK.;PLN;3,09;23;SZT;STORCK
4007051;40144009;PA. ICE FRESH CUKIERKI 125g STORCK.;PLN;3,07;23;SZT;STORCK
4007061;40144009;PA.RIESEN CUKIERKI 86g STORCK.;PLN;2,59;23;SZT;STORCK
4007071;40144009;PA. MILKMALLOW 100g STORCK.;PLN;1,89;23;SZT;STORCK
4007501;40144016;DROPS WERTHER'S 50g STORCK.;PLN;2,09;23;SZT;STORCK
4007505;40144009;DROPS soft caramels WERTHER'S 48g STORCK.;PLN;1,7;23;SZT;STORCK
4007511;40144160;DROPS NIMM2 50g STORCK.;PLN;1,94;23;SZT;STORCK
4007521;40144733;DROPS ICE FRESH 50g STORCK.;PLN;1,84;23;SZT;STORCK
4008001;40358802;WAF. KNOPPERS standart 25g STORCK.;PLN;1,4;0;SZT;STORCK
4008001A;40358802;10 WAF. KNOPPERS 25g STORCK.;PLN;0,61;23;SZT;STORCK
4008002;40144139;gratis!!!! WAF. KNOPPERS 25g STORCK.;PLN;0,01;0;SZT;STORCK
4008003;40144559;WAF. KNOPPERS black&white 25g STORCK.;PLN;1,3;0;SZT;STORCK
4008004;40144627;WAF. KNOPPERS peanut 25g STORCK.;PLN;1,3;0;SZT;STORCK
4008005;40144665;WAF. KNOPPERS jogurt 25g STORCK.;PLN;1,3;0;SZT;STORCK
4008012;40144009;WAF. KNOPPERS kokosowy 200g (8x25g) STORCK.;PLN;8,33;23;SZT;STORCK
4008013;40144009;WAF. KNOPPERS kokosowy 200g (8x25g) STORCK.;PLN;8,4;23;SZT;STORCK
4008999;40352004;STEND S601 WAF. KNOPPERS 42x24x25g STORCK.;PLN;956,79;23;SZT;STORCK
4009001;40144009;PA. ŚMIEJŻELKI nimm2 100g STORCK.;PLN;2,68;23;SZT;STORCK
4009011;40144009;PA. ŚMIEJŻELKI nimm2 KWAŚNE 100g STORCK.;PLN;3,71;23;SZT;STORCK
4009021;40144009;PA. ŚMIEJŻELKI nimm2 OWOCOWO- JOGURTOWE 100g STORCK.;PLN;3,29;23;SZT;STORCK
4009031;40144009;PA. ŚMIEJŻELKI nimm2 OWOC-JOGURT 100g STORCK.;PLN;2,68;23;SZT;STORCK
4009032;40144009;PA. ŚMIEJŻELKI nimm2 TROPIKALNE 100g STORCK.;PLN;2,67;23;SZT;STORCK
4009051;40144009;PA. ŚMIEJŻELKI nimm2 180g STORCK.;PLN;4,48;23;SZT;STORCK
4009061;40144009;PA. ŚMIEJŻELKI nimm2 KWAŚNE 1 8 0 g STORCK.;PLN;3,26;23;SZT;STORCK
4009062;40144009;PA. ŚMIEJŻELKI nimm2 TROPIKALNE 1 8 0 g STORCK.;PLN;4,48;23;SZT;STORCK
4009098;0;PA. ZESTAW ŚMIEJŻELKI nimm2 39x100 g STORCK.;PLN;84,47;23;SZT;STORCK
4009099;40144009;PA. ŚMIEJŻELKI nimm2 *** FOOTBALL 100g STORCK.;PLN;2,62;23;SZT;STORCK
4009101;40144009;PA. ŚMIEJŻELKI sokki 90g STORCK.;PLN;3,71;23;SZT;STORCK
4009111;40144009;PA. ŚMIEJŻELKI sokki KWAŚNE 90g STORCK.;PLN;2,71;23;SZT;STORCK
4009121;40144009;PA. ŚMIEJŻELKI sokki JOGURTOWE 90g STORCK.;PLN;3,29;23;SZT;STORCK
4009122;40144009;PA. ŚMIEJŻELKI sokki SŁODKI SAD 90g STORCK.;PLN;3,29;23;SZT;STORCK
4009201;40144009;PA. ŚMIEJŻELKI mlekosmici 90g STORCK.;PLN;3,29;23;SZT;STORCK
4009202;40144009;PA. ŚMIEJŻELKI jabłkominki 90g STORCK.;PLN;3,29;23;SZT;STORCK
4009203;40144009;PA. ŚMIEJŻELKI shaki 90g STORCK.;PLN;3,29;23;SZT;STORCK
4009204;40144009;PA. ŚMIEJŻELKI mlekoduszki 90g STORCK.;PLN;3,71;23;SZT;STORCK
4009204B;40144009;PA. ŚMIEJŻELKI !!! 165g mlekoduszki STORCK.;PLN;4,46;23;SZT;STORCK
4009205;40144009;PA. ŚMIEJŻELKI zimominki 90g STORCK.;PLN;2,69;23;SZT;STORCK
4009206;40144009;PA. ŚMIEJŻELKI Heroes 90g STORCK.;PLN;3,71;23;SZT;STORCK
4009207;40144009;PA. ŚMIEJŻELKI tropikary 90g STORCK.;PLN;2,68;23;SZT;STORCK
4009208;40144009;PA. ŚMIEJŻELKI dżunglaki 90g STORCK.;PLN;3,71;23;SZT;STORCK
4009220;40144009;PA. ŚMIEJŻELKI happies 130g STORCK.;PLN;3,71;23;SZT;STORCK
4009231;40144009;PA. vege ŚMIEJŻELKI kwaśne gwiazdki 90g STORCK.;PLN;3,29;23;SZT;STORCK
4009232;40144009;PA. vege ŚMIEJŻELKI mlekosmici 90g STORCK.;PLN;3,29;23;SZT;STORCK
4009250;40144009;DROPS ŚMIEJŻELKI PYCHA MINKI 23g STORCK.;PLN;1,12;23;SZT;STORCK
4009251;40144003;display!!!!! DROPS ŚMIEJŻELKI PYCHA MINKI (40x23g) STORCK.;PLN;41,58;23;DISP;STORCK
4009252;40144003;ndisplay!!!!! DROPS ŚMIEJŻELKI PYCHA MINKI (40x23g) STORCK.;PLN;41,58;23;SZT;STORCK
4009989;40144003;STEND ŚMIEJŻELKI nimm2 ASSORTMENT 192szt x 100/90g STORCK.;PLN;514,37;23;SZT;STORCK
4009990;40144005;STEND BOOMKI nimm2 192szt x 90g STORCK.;PLN;555,96;23;SZT;STORCK
4009991;40144003;STEND S536 ŚMIEJŻELKI nimm2 186 szt STORCK.;PLN;502,67;23;SZT;STORCK
4009992;0;STEND S531 ŚMIEJŻELKI nimm2 168x180g STORCK.;PLN;745;23;SZT;STORCK
4009993;0;STEND S534 ŚMIEJŻELKI NIMM2 MIX 180 szt STORCK.;PLN;486,45;23;SZT;STORCK
4009994;0;STEND S529 ASORTYMENT mamba/śmiejżelki 306 szt STORCK.;PLN;772,58;23;SZT;STORCK
4009995;0;STEND S526 NIMM2 MIX 174 STORCK.;PLN;492,55;23;SZT;STORCK
4009996;0;STEND S523 football ŚMIEJŻELKI nimm2 MIX STORCK.;PLN;506,46;23;SZT;STORCK
4009997;0;STEND S519 ŚMIEJŻELKI nimm2 MIX STORCK.;PLN;546,13;23;SZT;STORCK
4009998;0;ŚMIEJŻELKI OWOC-JOGURT 7x200g 1+1 STORCK.;PLN;17,85;23;SZT;STORCK
4009999;0;STEND S513 (27) ŚMIEJŻELKI nimm2 174x100g STORCK.;PLN;454,24;23;SZT;STORCK
4010001;40144009;LIZAKI NIMM2 80g (torebka 8 szt.) STORCK.;PLN;5,15;23;SZT;STORCK
4010010;40144004;LIZAKI NIMM2 10g (disp) STORCK.;PLN;0,67;23;SZT;STORCK
4011001;40144955;MAMBA kostka 26,5g STORCK.;PLN;0,48;23;SZT;STORCK
4011002;40144023;MAMBA kostka DUO 26,5g STORCK.;PLN;0,64;23;SZT;STORCK
4011003;40144054;MAMBA kostka MAGIC 26,5g STORCK.;PLN;0,54;23;SZT;STORCK
4011004;40144122;MAMBA kostka PARADISE 26,5g STORCK.;PLN;0,64;23;SZT;STORCK
4011011;40144979;MAMBA pasek 106g (24) STORCK.;PLN;2,7;23;SZT;STORCK
4011012;40144009;MAMBA pasek DUO 106g STORCK.;PLN;2,08;23;SZT;STORCK
4011013;40144009;MAMBA pasek MAGIC 106g STORCK.;PLN;1,95;23;SZT;STORCK
4011014;40144009;MAMBA pasek PARADISE 106g STORCK.;PLN;2,49;23;SZT;STORCK
4011015;40144009;MAMBA pasek KWAŚNA 106g STORCK.;PLN;1,85;23;SZT;STORCK
4011021;40144009;MAMBA torebka 125g STORCK.;PLN;2,56;23;SZT;STORCK
4011022;40144009;MAMBA torebka MAGIC STICKS 140g STORCK.;PLN;4,56;23;SZT;STORCK
4011023;40144009;MAMBA torebka PARTY 140g STORCK.;PLN;4,53;23;SZT;STORCK
4011024;40144009;MAMBA torebka FANTASTIC MIX 150g STORCK.;PLN;4,56;23;SZT;STORCK
4011025;0;MAMBA torebka FRUIT SURFER 150g STORCK.;PLN;3,76;23;SZT;STORCK
4011031;40144955;MAMBA w tubie 26,5g STORCK.;PLN;0,6;23;SZT;STORCK
4011501;40144009;MAMBA FIZZ 30g STORCK.;PLN;0,63;23;SZT;STORCK
4011521;40144009;MAMBA FIZZ 120g STORCK.;PLN;2,81;23;SZT;STORCK
4011997;0;STEND S307 MAMBA/MAMBA DUO 384x106g STORCK.;PLN;792,35;23;SZT;STORCK
4011998;0;STEND S303 MAMBA MIX 336x106g STORCK.;PLN;842,69;23;SZT;STORCK
4011999;40144009;DUO SKRZYNIA MAMBA 120x106g STORCK.;PLN;288,83;23;SZT;STORCK
4099101;0;BOMB. TOFFIFFE WIELKANOC 125g STORCK.;PLN;0;23;SZT;STORCK
4099102;0;WN ZAJĄCZEK MERCI 120g STORCK.;PLN;8,14;23;SZT;STORCK
4099201;40144009;BOMB. TOFFIFFE mikołaj/renifer 375g STORCK.;PLN;16,75;23;SZT;STORCK
4099202;40144004;BN MIKOŁAJ MERCI 120g STORCK.;PLN;8,14;23;SZT;STORCK
4099701;0;BN PA. BOMBKI MERCI 120g STORCK.;PLN;8,14;23;SZT;STORCK
4099702;0;BN PA. SERCA MERCI 100g STORCK.;PLN;8,14;23;SZT;STORCK
4099703;0;WN PA. JAJECZKA MERCI 120g STORCK.;PLN;8,14;23;SZT;STORCK
4099994;0;STEND S105 MERCI BOMBKI 168x120g STORCK.;PLN;1367,45;23;SZT;STORCK
4099995;40144000;STEND S205 TOFFIFFE mikołaj/ren/bałwan 72x375g STORCK.;PLN;1416,7;23;SZT;STORCK
4099997;40144004;STEND S541 Asortyment nimm2 180szt STORCK.;PLN;482,22;23;SZT;STORCK
4099998;0;STEND S108 ZAJĄCZEK MERCI STORCK.;PLN;1149,12;23;SZT;STORCK
4099999;40144000;STEND S204 TOFFIFFE mikołaj/ren/bałwan 24x375g STORCK.;PLN;472,23;23;SZT;STORCK
4104001;88860011;CUK. KOPIKO LUZ STORCK.;PLN;33,18;23;KG;STORCK
4107001;88860011;KOPIKO torba 800g STORCK.;PLN;22,4;23;SZT;STORCK
4107011;88860010;KOPIKO słoik 800g STORCK.;PLN;32,24;23;SZT;STORCK
4107021;89960013;KOPIKO STANDARD torebka 100g STORCK.;PLN;3,55;23;SZT;STORCK
4107022;89960013;KOPIKO CAPPUCCINO torebka 100g STORCK.;PLN;3,55;23;SZT;STORCK
4107501;89960013;DROPS KOPIKO 40g STORCK.;PLN;2,62;23;SZT;STORCK
4112001;89986660;KAWA KOPIKO 2in1 120g (10x12g) torba STORCK.;PLN;6,61;23;SZT;STORCK
4112002;89960014;KAWA KOPIKO 3in1 21g (disp)-841-STORCK.;PLN;0,76;23;SZT;STORCK
4112011;89960014;KAWA KOPIKO 3in1 210g (10x21g) torba-749-STORCK.;PLN;7;23;SZT;STORCK
4112012;89986660;KAWA KOPIKO 3in1 252g (10+2 GRATIS x21g) torba STORCK.;PLN;6,63;23;SZT;STORCK
4112021;89960014;KAWA KOPIKO 3in1 630g (30x21g) zawieszka-735-STORCK;PLN;20,68;23;SZT;STORCK
5004001;0;CUK. ASTRA CYTRUSKI (1,25) LUZ ASTRA;PLN;15,06;23;KG;ASTRA
6101026;48230776;BAT. TIDBIT cherry brownie 50g ROSHEN;PLN;1,28;23;SZT;ROSHEN
6101027;48230776;BAT. TIDBIT caramel with peanuts 50g ROSHEN;PLN;1,28;23;SZT;ROSHEN
6108202;48230776;08 WAF. KORIVKA MILK BAR 33g ROSHEN;PLN;0,39;0;SZT;ROSHEN
6709011;59004370;natural day ŻELKI truskawka 30g DR.OETKER;PLN;3,2;5;SZT;DR OETKER
6709012;59004370;natural day ŻELKI porzeczka 30g DR.OETKER;PLN;3,2;5;SZT;DR OETKER
6709013;59004370;natural day ŻELKI egzotyczne 30g DR.OETKER;PLN;3,2;5;SZT;DR OETKER
6775001;59004370;GALARETKA BRZOSKWINIOWA 72g DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775001A;59004370;GALARETKA BRZOSKWINIOWA 77g promocja DR.OETKER;PLN;1,44;8;SZT;DR OETKER
6775002;59004370;GALARETKA MALINOWA 77g DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775002A;59004370;GALARETKA MALINOWA 77g promocja DR.OETKER;PLN;1,44;8;SZT;DR OETKER
6775003;59004370;GALARETKA POMARAŃCZOWA 77g DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775003A;59004370;GALARETKA POMARAŃCZOWA 77g promocja DR.OETKER;PLN;1,19;8;SZT;DR OETKER
6775004;59004370;GALARETKA WIŚNIOWA 77g DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775004A;59004370;GALARETKA WIŚNIOWA 77g promocja DR.OETKER;PLN;1,44;8;SZT;DR OETKER
6775005;59004370;GALARETKA TRUSKAWKOWA 77g promocja DR.OETKER;PLN;1,44;8;SZT;DR OETKER
6775005A;59004370;GALARETKA TRUSKAWKOWA 77g (30) DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775006;59004370;GALARETKA CYTRYNOWA 77g DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775006A;59004370;GALARETKA CYTRYNOWA 77g promocja DR.OETKER;PLN;1,44;8;SZT;DR OETKER
6775007;59004370;GALARETKA POZIOMKOWA 77g DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775007A;59004370;GALARETKA POZIOMKOWA 77g promocja DR.OETKER;PLN;1,44;8;SZT;DR OETKER
6775008;59004370;GALARETKA AGRESTOWA 72g DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775008A;59004370;GALARETKA AGRESTOWA 77g promocja DR.OETKER;PLN;1,44;8;SZT;DR OETKER
6775009;59004370;GALARETKA KIWI 77g DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775009A;59004370;GALARETKA KIWI 77g promocja DR.OETKER;PLN;1,19;8;SZT;DR OETKER
6775010;59004370;GALARETKA OWOCE LEŚNE 72g DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775010A;59004370;GALARETKA OWOCE LEŚNE promocja 77g DR.OETKER;PLN;1,19;8;SZT;DR OETKER
6775011;59004370;GALARETKA WINOGRONOWA 77g DR.OETKER;PLN;1,43;8;SZT;DR OETKER
6775011A;59004370;GALARETKA WINOGRONOWA promocja 77g DR.OETKER;PLN;1,19;8;SZT;DR OETKER
6775012;59004370;GALARETKA BANANOWA 77g DR.OETKER;PLN;1,43;8;SZT;DR OETKER
6775012A;59004370;GALARETKA BANANOWA promocja 77g DR.OETKER;PLN;1,19;8;SZT;DR OETKER
6775101;59004370;GALARETKA KRYSTALICZNA cytrynowa 77g DR.OETKER;PLN;1,43;8;SZT;DR OETKER
6775102;59004370;GALARETKA KRYSTALICZNA truskawka-wanilia 72g DR.OETKER;PLN;1,79;8;SZT;DR OETKER
6775501;59004370;bezglutenowa GALARETKA truskawkowa 77g DR.OETKER;PLN;1,74;8;SZT;DR OETKER
6775502;59004370;bezglutenowa GALARETKA wiśniowa 77g DR.OETKER;PLN;1,74;8;SZT;DR OETKER
6775503;59004370;bezglutenowa GALARETKA cytrynowa 77g DR.OETKER;PLN;1,74;8;SZT;DR OETKER
6776001;59004370;KISIEL ŻURAWINOWY 38g DR.OETKER;PLN;0,96;0;SZT;DR OETKER
6776002;59004370;KISIEL WIŚNIOWY 38g DR.OETKER;PLN;0,96;0;SZT;DR OETKER
6776003;59004370;KISIEL MORELOWY 38g DR.OETKER;PLN;0,96;0;SZT;DR OETKER
6776004;59004370;KISIEL POZIOMKOWY 38g DR.OETKER;PLN;0,96;0;SZT;DR OETKER
6776005;59004370;KISIEL MALINOWY 38g DR.OETKER;PLN;0,96;0;SZT;DR OETKER
6776006;59004370;KISIEL TRUSKAWKOWY 38g DR.OETKER;PLN;0,96;0;SZT;DR OETKER
6776007;59004370;KISIEL CYTRYNOWY 38g DR.OETKER;PLN;0,96;0;SZT;DR OETKER
6776008;59004370;KISIEL OWOCE LEŚNE 38g DR.OETKER;PLN;0,79;8;SZT;DR OETKER
6776101;59004370;natural day KISIEL truskawka-żurawina 28g DR.OETKER;PLN;1,67;5;SZT;DR OETKER
6776102;59004370;natural day KISIEL jagoda-aronia 28g DR.OETKER;PLN;1,67;5;SZT;DR OETKER
6776103;59004370;natural day KISIEL malina-jeżyna 28g DR.OETKER;PLN;1,67;5;SZT;DR OETKER
6776151;59004370;BAJ. CHWILA KISIEL truskawka 31g DR.OETKER;PLN;1,11;8;SZT;DR OETKER
6776152;59004370;BAJ. CHWILA KISIEL cola 31g DR.OETKER;PLN;1,11;8;SZT;DR OETKER
6776153;59004370;BAJ. CHWILA KISIEL guma do żucia 31g DR.OETKER;PLN;1,11;8;SZT;DR OETKER
6776154;59004370;BAJ. CHWILA KISIEL żelkowy 31g DR.OETKER;PLN;1,11;8;SZT;DR OETKER
6776155;59004370;BAJ. CHWILA KISIEL jagoda 31g DR.OETKER;PLN;1,11;8;SZT;DR OETKER
6776201;59004370;SŁODKA CHWILA KISIEL wiśniowy 30g DR.OETKER;PLN;1,13;0;SZT;DR OETKER
6776202;59004370;SŁODKA CHWILA KISIEL morelowy 30g DR.OETKER;PLN;1,13;0;SZT;DR OETKER
6776203;59004370;SŁODKA CHWILA KISIEL truskawkowy 30g DR.OETKER;PLN;1,13;0;SZT;DR OETKER
6776204;59004370;SŁODKA CHWILA KISIEL cytrynowy 30g DR.OETKER;PLN;1,13;0;SZT;DR OETKER
6776205;59004370;SŁODKA CHWILA KISIEL jabłkowy 30g DR.OETKER;PLN;1,13;0;SZT;DR OETKER
6776206;59004370;SŁODKA CHWILA KISIEL malinowy 30g DR.OETKER;PLN;1,13;0;SZT;DR OETKER
6776207;59004370;SŁODKA CHWILA KISIEL mandarynkowy 30g DR.OETKER;PLN;1,05;8;SZT;DR OETKER
6776231;59004370;SŁ. CHWILA duet KISIEL truskawka-kiwi 32g DR.OETKER;PLN;1,54;0;SZT;DR OETKER
6776232;59004370;SŁ. CHWILA duet KISIEL malina-żurawina 32g DR.OETKER;PLN;1,54;0;SZT;DR OETKER
6776233;59004370;SŁ. CHWILA duet KISIEL porzeczka-agrest 32g DR.OETKER;PLN;1,24;0;SZT;DR OETKER
6776234;59004370;SŁ. CHWILA duet KISIEL mango-ananas 32g DR.OETKER;PLN;1,54;0;SZT;DR OETKER
6776235;0;SŁ. CHWILA duet KISIEL jabłko-gruszka 31,5g DR.OETKER;PLN;1,24;0;SZT;DR OETKER
6776237;59004370;SŁ. CHWILA minionki KISIEL tr-po 29g DR.OETKER;PLN;0,56;0;SZT;DR OETKER
6776238;59004370;SŁ. CHWILA minionki KISIEL jagoda 29g DR.OETKER;PLN;1,22;0;SZT;DR OETKER
6776239;59004370;SŁ. CHWILA minionki KISIEL banan 29g DR.OETKER;PLN;1,22;0;SZT;DR OETKER
6776251;59004370;SŁ.CH. EMOCJE KISIEL ananas i limonka z ziel. her. 32g DR.OETKER;PLN;1,21;8;SZT;DR OETKER
6776252;59004370;SŁ.CH. EMOCJE KISIEL truskawka i pomar. z białą her.. 32g DR.OETKER;PLN;1,21;8;SZT;DR OETKER
6776253;59004370;SŁ.CH. EMOCJE KISIEL malina i limonka z melisą 32g DR.OETKER;PLN;1,21;8;SZT;DR OETKER
6776254;59004370;SŁ.CH. EMOCJE KISIEL malina i żurawina z hibiskusem 32g DR.OETKER;PLN;1,21;8;SZT;DR OETKER
6776255;59004340;SŁ.CH. EMOCJE KISIEL wiśnia i granat z guaraną 32g DR.OETKER;PLN;1,21;8;SZT;DR OETKER
6776271;59004370;SŁ.CHWILA duet KISIEL miód-malina 31,5g DR.OETKER;PLN;1,44;0;SZT;DR OETKER
6776272;59004370;00 SŁ.CHWILA duet KISIEL jabłko-cynamon 31,5g DR.OETKER;PLN;0,69;0;SZT;DR OETKER
6776273;59004370;SŁ.CH. ROZGRZEWAJĄCA KISIEL cytrusy imbir 31,5g DR.OETKER;PLN;1,21;8;SZT;DR OETKER
6776274;59004370;SŁ.CH. ROZGRZEWAJĄCA KISIEL śliwka gożdzik 31,5g DR.OETKER;PLN;1,21;8;SZT;DR OETKER
6776301;59004370;SŁ.CH. OWOC KISIEL TRUSKAWKOWY 31,5g DR.OETKER;PLN;1,54;0;SZT;DR OETKER
6776302;59004370;SŁ.CH. OWOC KISIEL WIŚNIOWY 31,5g DR.OETKER;PLN;1,54;0;SZT;DR OETKER
6776303;59004370;SŁ.CH. OWOC KISIEL OWOCE LEŚNE 31,5g DR.OETKER;PLN;1,54;0;SZT;DR OETKER
6776304;59004370;SŁ.CH. OWOC KISIEL MALINOWY 31,5g DR.OETKER;PLN;1,54;0;SZT;DR OETKER
6776305;59004370;SŁ.CH. OWOC KISIEL POZIOMKOWY 31,5g DR.OETKER;PLN;1,54;0;SZT;DR OETKER
6776306;59004370;SŁ.CH. OWOC KISIEL ŻURAWINOWY 32,5g DR.OETKER;PLN;1,54;0;SZT;DR OETKER
6776307;59004370;SŁ.CH. OWOC KISIEL TRUSKAWKOWO-WANILIOWY 31,5g DR.OETKER;PLN;1,21;8;SZT;DR OETKER
6776308;59004370;SŁ.CH. OWOC KISIEL JABŁKO-GRUSZKA 31,5g DR.OETKER;PLN;1,24;0;SZT;DR OETKER
6776321;59004373;2+1 SŁ.CH. OWOC KISIEL TRUSKAWKOWY 3x31,5g DR.OETKER;PLN;2,34;8;SZT;DR OETKER
6776323;59004373;2+1 SŁ.CH. OWOC KISIEL OWOCE LEŚNE 3x31,5g DR.OETKER;PLN;2,34;8;SZT;DR OETKER
6776326;59004373;2+1 SŁ.CH. OWOC KISIEL ŻURAWINOWY 3x32,5g DR.OETKER;PLN;2,34;8;SZT;DR OETKER
6776501;59004370;bezglutenowa SŁ.CH. KISIEL malina 31,5g DR.OETKER;PLN;0;8;SZT;DR OETKER
6776502;59004370;bezglutenowa SŁ.CH. KISIEL owoce leśne 31,5g DR.OETKER;PLN;0;8;SZT;DR OETKER
6776503;59004370;bezglutenowa SŁ.CH. KISIEL truskawka 31,5g DR.OETKER;PLN;0;8;SZT;DR OETKER
6780001;59004370;BUDYŃ WANILIOWY 40g DR.OETKER;PLN;1,06;0;SZT;DR OETKER
6780002;59004370;BUDYŃ ŚMIETANKOWY 40g DR.OETKER;PLN;1,06;0;SZT;DR OETKER
6780003;59004370;BUDYŃ TOFFI 40g DR.OETKER;PLN;1,06;0;SZT;DR OETKER
6780004;59004370;BUDYŃ MALINOWY 40g DR.OETKER;PLN;1,06;0;SZT;DR OETKER
6780005;59004370;BUDYŃ CZEKOLADOWY 45g DR.OETKER;PLN;1,18;0;SZT;DR OETKER
6780006;59004370;BUDYŃ BANANOWY 40g DR.OETKER;PLN;1,06;0;SZT;DR OETKER
6780007;59004370;BUDYŃ BISZKOPTOWY 40g DR.OETKER;PLN;0,85;0;SZT;DR OETKER
6780011;59004370;BUDYŃ minionki WANILIOWY 40g DR.OETKER;PLN;1,22;0;SZT;DR OETKER
6780012;59004370;BUDYŃ minionki BANANOWY 40g DR.OETKER;PLN;1,22;0;SZT;DR OETKER
6780013;59004370;BUDYŃ minionki CZEKOLADOWY 40g DR.OETKER;PLN;1,22;0;SZT;DR OETKER
6780071;59004370;ULUBIONY BUDYŃ WANILIOWY 70g DR.OETKER;PLN;1,3;8;SZT;DR OETKER
