ID_ASO;DATA_STANU;STAN;ID_JED;ID_PROD;WART_NETTO;ID_WALUTA
1499990;04.02.2024;0;SZT;VAN MELLE;0;PLN
1499991;04.02.2024;0;SZT;VAN MELLE;0;PLN
1499993;04.02.2024;0;SZT;VAN MELLE;0;PLN
1499994;04.02.2024;0;SZT;VAN MELLE;0;PLN
1499995;04.02.2024;0;SZT;VAN MELLE;0;PLN
1499996;04.02.2024;0;SZT;VAN MELLE;0;PLN
1499997;04.02.2024;0;SZT;VAN MELLE;0;PLN
1499998;04.02.2024;0;SZT;VAN MELLE;0;PLN
1499999;04.02.2024;0;SZT;VAN MELLE;0;PLN
1501001;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501003;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501011;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501011A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501012;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501012A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501015;04.02.2024;576;SZT;JUTRZENKA;887,04;PLN
1501021;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501022;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501023;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501025;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501026;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501027;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501029;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501101;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501102;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1501121;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502001;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502001A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502002;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502002A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502011;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502031;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502031A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502032;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502032A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502061;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502091;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502121;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502121A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502121AA;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502125;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502126;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502127;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502131;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502141;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502142;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502144;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502146;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502151;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502151A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502152;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502152A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502161;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502181;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502201A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502221;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502225;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502301;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502301A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502301AA;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502305;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1502305A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503000;04.02.2024;177;SZT;JUTRZENKA;635,43;PLN
1503001;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503002;04.02.2024;111;SZT;JUTRZENKA;398,49;PLN
1503003;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503004;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503004A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503006;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503007;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503008;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503008A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503011;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503012;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503012A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503014;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503015;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503018;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503019;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503021;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503031;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503032;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503033;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503034;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503034B;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503035;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503035A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503036;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503036A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503037;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503037A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503081;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503082;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503101;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503101A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503102;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503103;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503104;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503105;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503105A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503106;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503106A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503121A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503122;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503123;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503125;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503126;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503127;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503128;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503128A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503135;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503136;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503137;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503138;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503151;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503152;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503152A;04.02.2024;0;SZT;GOPLANA;0;PLN
1503153;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503154;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503501;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503502;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503510;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503521;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503521A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503522;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503523;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503523A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503998;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1503999;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1504001;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504001A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504001AA;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504002;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504002A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504003;04.02.2024;32,5;KG;JUTRZENKA;1120,6;PLN
1504004;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504006;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504008;04.02.2024;17;KG;JUTRZENKA;860,71;PLN
1504009;04.02.2024;25;KG;JUTRZENKA;1265,75;PLN
1504011;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504016;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504021;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504025;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504030;04.02.2024;15;KG;JUTRZENKA;442,5;PLN
1504040;04.02.2024;12;KG;JUTRZENKA;272,52;PLN
1504201;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504201A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504202;04.02.2024;67,5;KG;JUTRZENKA;1414,13;PLN
1504203;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504501;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504501A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504601;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504602;04.02.2024;0;KG;JUTRZENKA;0;PLN
1504999;04.02.2024;0;KG;JUTRZENKA;0;PLN
1507001;04.02.2024;1384;SZT;JUTRZENKA;1937,6;PLN
1507001G;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507002;04.02.2024;902;SZT;JUTRZENKA;1262,8;PLN
1507002G;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507003;04.02.2024;524;SZT;JUTRZENKA;733,6;PLN
1507003A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507004;04.02.2024;455;SZT;JUTRZENKA;637;PLN
1507004A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507005;04.02.2024;79;SZT;JUTRZENKA;162,74;PLN
1507005A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507011;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507015;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507016;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507021;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507022;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507101;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507102;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507103;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507103A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507108;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507130;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507131;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507135;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507139;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507143;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507143A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507151;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507161;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507165;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507171;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507172;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507180;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507181;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507901;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507902;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507903;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507998;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1507999;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599001;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599002;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599003;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599051;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599052;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599053;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599062;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599063;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599064;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599065;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599066;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599068;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599070;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599081;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599201;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599202;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599202A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599203;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599204;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599205;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599300;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599301;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599302;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599303;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599303A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599304;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599304A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599304AA;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599305;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599351;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599355;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599355A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599356;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599357;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599401;04.02.2024;0;KG;JUTRZENKA;0;PLN
1599402;04.02.2024;0;KG;JUTRZENKA;0;PLN
1599403;04.02.2024;0;KG;JUTRZENKA;0;PLN
1599701;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599702;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599703;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599719A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599721;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599722;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599722A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599723;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599723A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599751;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599752;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599753;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599801;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599802;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599803;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599804;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599805;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599984;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599985;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599986;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599987;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599988;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599989;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599990;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599991;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599992;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599993;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599994;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599995;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599996;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599997;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1599999;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1601001;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1601002;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1601003;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1601020;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1601021;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1601022A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1602001;04.02.2024;89;SZT;JUTRZENKA;651,48;PLN
1602001A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1602002;04.02.2024;89;SZT;JUTRZENKA;651,48;PLN
1602003;04.02.2024;86;SZT;JUTRZENKA;629,52;PLN
1602003A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1602004;04.02.2024;75;SZT;JUTRZENKA;549;PLN
1602004A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1602005;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1602005A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1602006;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1602007A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1602022;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1604001;04.02.2024;0;KG;JUTRZENKA;0;PLN
1604002;04.02.2024;0;KG;JUTRZENKA;0;PLN
1604002A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1604005;04.02.2024;0;KG;JUTRZENKA;0;PLN
1604998A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1604999A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1605001;04.02.2024;72,5;KG;JUTRZENKA;2211,25;PLN
1605901;04.02.2024;0;KG;JUTRZENKA;0;PLN
1606001;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606001G;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606002;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606003;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606004;04.02.2024;706;SZT;JUTRZENKA;628,34;PLN
1606004A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606010;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606031;04.02.2024;4608;SZT;JUTRZENKA;2119,68;PLN
1606041;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606042;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606043;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606044;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606045;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606046;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606051;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606052;04.02.2024;80;SZT;JUTRZENKA;340;PLN
1606052A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606101;04.02.2024;1055;SZT;JUTRZENKA;4642;PLN
1606101A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606101AA;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606101AAA;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606102;04.02.2024;323;SZT;JUTRZENKA;1421,2;PLN
1606102A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606103;04.02.2024;50;SZT;JUTRZENKA;220;PLN
1606103A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606103AA;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606103AAA;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606105;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606105A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606106;04.02.2024;473;SZT;JUTRZENKA;2081,2;PLN
1606106A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606107;04.02.2024;326;SZT;JUTRZENKA;1434,4;PLN
1606107A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606108;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606109;04.02.2024;987;SZT;JUTRZENKA;4342,8;PLN
1606119A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606121;04.02.2024;309;SZT;JUTRZENKA;1359,6;PLN
1606122;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606122A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606131;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606132;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606133;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606134;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606135;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606151;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606151A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606152A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606153A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606154A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606201;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606202;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606203;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606211;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606211A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606212;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606212A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606215;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606215A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606221;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606222;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606222A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606997;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606998;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1606999;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1607001;04.02.2024;540;SZT;JUTRZENKA;1517,4;PLN
1607005;04.02.2024;15;SZT;JUTRZENKA;82,2;PLN
1607006;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1607011;04.02.2024;570;SZT;JUTRZENKA;2473,8;PLN
1607012;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1607013;04.02.2024;19;SZT;JUTRZENKA;79,42;PLN
1607021;04.02.2024;235;SZT;JUTRZENKA;878,9;PLN
1607031;04.02.2024;55;SZT;JUTRZENKA;301,4;PLN
1607032;04.02.2024;36;SZT;JUTRZENKA;197,28;PLN
1607032A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1607033;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1607051;04.02.2024;1;SZT;JUTRZENKA;5,43;PLN
1607101;04.02.2024;387;SZT;JUTRZENKA;1087,47;PLN
1607201;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1607202;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1607203;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1607204;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1607205;04.02.2024;20;SZT;JUTRZENKA;121;PLN
1607210;04.02.2024;1043;SZT;JUTRZENKA;6247,57;PLN
1607211;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608001;04.02.2024;91;SZT;JUTRZENKA;293,93;PLN
1608001A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608002;04.02.2024;1937;SZT;JUTRZENKA;6256,51;PLN
1608002G;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608003;04.02.2024;673;SZT;JUTRZENKA;2173,79;PLN
1608003G;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608004;04.02.2024;404;SZT;JUTRZENKA;1304,92;PLN
1608005;04.02.2024;3317;SZT;JUTRZENKA;10713,91;PLN
1608005A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608005G;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608006;04.02.2024;1204;SZT;JUTRZENKA;3888,92;PLN
1608006G;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608007B;04.02.2024;916;SZT;JUTRZENKA;2958,68;PLN
1608008;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608021;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608041;04.02.2024;1429;SZT;JUTRZENKA;4615,67;PLN
1608041A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608042;04.02.2024;1424;SZT;JUTRZENKA;4599,52;PLN
1608042A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608045;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608045A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608046;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608047;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608048;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608052;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608054;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608055;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608056;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608057;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608061A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608101;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608101A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608101B;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608121;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608121A;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608502;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608503;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608503A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608504;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608504A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608505;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608505A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608506;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608506A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608507;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608507A;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608551;04.02.2024;0;KG;JUTRZENKA;0;PLN
1608998;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1608999;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1609011;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1609011B;04.02.2024;535;SZT;JUTRZENKA;1701,3;PLN
1609012;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1609013;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1609014;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1609021;04.02.2024;148;SZT;JUTRZENKA;470,64;PLN
1609022;04.02.2024;99;SZT;JUTRZENKA;314,82;PLN
1609023;04.02.2024;0;SZT;JUTRZENKA;0;PLN
1609024;04.02.2024;155;SZT;JUTRZENKA;492,9;PLN
1609025;04.02.2024;130;SZT;JUTRZENKA;413,4;PLN
